"","X.1","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TriggerPressedFreq","CancelPressedFreq","ParticipantPosition_x","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ParticipantPosition_y","ParticipantPosition_z","TargetHousePos_x","TargetHouseRot_x","TargetHouseDir_x","GhostHouseInitPos_x","GhostHouseInitRot_x","TGhostHouseInitDir_x","GhostHouseFinalPos_x","GhostHouseFinalRot_x","TGhostHouseFinalDir_x","PointerPosition_x","PointerRotation_x","PointerDirection_x","PointerDirection_y","PointerDirection_z","PointerRotation_y","PointerRotation_z","PointerPosition_y","PointerPosition_z","GhostHouseFinalDir_y","GhostHouseFinalDir_z","GhostHouseFinalRot_y","GhostHouseFinalRot_z","GhostHouseFinalPos_y","GhostHouseFinalPos_z","GhostHouseInitDir_y","GhostHouseInitDir_z","GhostHouseInitRot_y","GhostHouseInitRot_z","GhostHouseInitPos_y","GhostHouseInitPos_z","TargetHouseDir_y","TargetHouseDir_z","TargetHouseRot_y","TargetHouseRot_z","TargetHousePos_y","TargetHousePos_z","TargetHouseIndex","TargetHouseName","GhostHouseName","TargetHouseID","GhostHouseRotDifferenceToTargetHouse","ParticipantDistanceToTargetHouse","ParticipantDistanceToGhostHouse","GhostHouseDistanceToTargetHouse","PointedDirections","Condition","Task","RecalculatedAngle","SignedAngle","GHP_RotDiff_signed","GHP_RotDiff"
"263",263,262,1005,11,5,"False","False","2021-04-26 08:41:06.213341236","2021-04-26 08:42:03.587654352",57.3743131160736,2,0,2.39414978027344,354.947875976562,272.015991210938,0.014143278822302,2.05203914642334,41.5186996459961,32.9231147766113,0.000007087761787,-0.163820371031761,-78.9473114013672,0,0.570038735866546,143.732559204102,0,0.045484974980354,2.557373046875,348.649291992188,0.1175502166152,0.196813821792602,0.973368525505065,6.88605785369873,33.3867607116699,1.47047781944275,41.7974014282227,0,-0.998965144157409,177.393005371094,0,-1.34537839889526,207.481781005859,0,-0.821617841720581,145.2470703125,0,1.92162299156189,45.6106872558594,-0.000000123704779753098,0.986490190029144,350.5712890625,0.000002842179583,-0.586318969726562,158.665298461914,1,"TaskBuilding_29","TaskBuilding_29",28,173.178283691406,120.884689331055,217.833068847656,121.088226318359,"[{'x': 0.11755021661520001, 'y': 0.196813821792602, 'z': 0.973368525505065}]","Control","GHP",7.7206114376798,-7.72061143767985,173.178283691406,173.178283691406
"264",264,263,1005,12,5,"False","False","2021-04-26 08:42:03.854997873","2021-04-26 08:42:44.513116360",40.6581184864044,2,0,2.49215698242188,355.752502441406,44.443359375,357.942657470703,2.04551291465759,41.5027389526367,-36.1697082519531,0.000004805982371,0.927095413208007,143.732559204102,0,0.045484974980354,-262.489135742188,0,0.932319819927215,2.01692199707031,349.478576660156,-0.949941754341125,0.182603105902671,-0.253509074449539,255.057800292969,35.5620422363281,1.58606123924255,41.5892715454102,0,0.361635029315948,68.7993545532227,0,2.92367553710938,132.404052734375,0,-0.998965144157409,177.393005371094,0,-1.34537839889526,207.481781005859,-0.0000000838802165503694,0.374825477600097,67.9864730834961,-0.000013235230653,0.444427490234375,136.621490478516,2,"TaskBuilding_34","TaskBuilding_34",33,-0.812881469726562,102.486480712891,280.049011230469,226.372299194336,"[{'x': -0.949941754341125, 'y': 0.182603105902671, 'z': -0.253509074449539}]","Control","GHP",82.8224651338687,-82.8224651338687,-0.812881469726562,0.812881469726562
"265",265,264,1005,13,4,"False","False","2021-04-26 08:42:45.668795586","2021-04-26 08:43:11.003488302",25.3346927165985,2,0,110.618255615234,354.698089599609,292.407897949219,4.54544830322266,0.049950122833251,196.881774902344,197.395660400391,0.000040967432141,0.143093660473823,-262.489135742188,0,0.932319819927215,196.416656494141,0,0.129818350076675,110.843048095703,344.728942871094,0.537854433059692,0.263385564088821,0.800837457180023,33.8858985900879,29.634937286377,-0.38640820980072,197.063842773438,0,-0.991537928581237,172.540908813477,0,-1.86032104492188,233.844696044922,0,0.361635029315948,68.7993545532227,0,2.92367553710938,132.404052734375,-0.000000715016540198121,-0.989709019660949,171.773101806641,-0.000001662281988,-2.95098876953125,234.249404907227,0,"TaskBuilding_2","TaskBuilding_2",1,-0.767807006835937,94.3921203613281,93.3218078613281,1.52045845985413,"[{'x': 0.537854433059692, 'y': 0.263385564088821, 'z': 0.8008374571800231}]","Control","GHP",32.8166750262917,-32.8166750262917,-0.767807006835937,0.767807006835937
"266",266,265,1005,14,4,"False","False","2021-04-26 08:43:11.270336390","2021-04-26 08:43:59.707719564",48.4373831748962,2,0,110.754768371582,357.263488769531,73.6073608398438,356.825714111328,0.047082424163818,196.832138061523,157.620819091797,0.00000297327324,0.783807098865509,196.416656494141,0,0.129818350076675,23.0156402587891,0,-0.877228260040283,110.525047302246,347.34423828125,0.010728634893894,0.219092667102813,-0.975645065307617,179.369979858398,32.6073112487793,-0.392499208450317,196.426254272461,0,-0.480073690414428,241.309783935547,0,1.08906173706055,60.6493072509766,0,-0.991537928581237,172.540908813477,0,-1.86032104492188,233.844696044922,-0.0000000518934086812806,0.621004343032836,51.6104850769043,-0.000006149075488,-1.21954345703125,127.239501953125,1,"TaskBuilding_18","TaskBuilding_18",17,-189.699295043945,84.1277542114258,162.143127441406,150.193664550781,"[{'x': 0.010728634893894001, 'y': 0.21909266710281303, 'z': -0.9756450653076171}]","Control","GHP",33.3276418931845,33.3276418931846,170.300704956055,170.300704956055
"267",267,266,1005,15,4,"False","False","2021-04-26 08:43:59.971590757","2021-04-26 08:45:00.037201166",60.065610408783,2,0,110.595527648926,353.732696533203,220.408447265625,356.812896728516,0.04367971420288,196.849868774414,110.384757995605,0,0,23.0156402587891,0,-0.886918306350708,-96.9501342773438,0,-0.060004975646734,110.500213623047,342.777404785156,-0.176503077149391,0.296084821224212,-0.938712060451507,190.648818969727,26.1675453186035,-0.393940567970275,196.454986572266,0,-0.998198151588439,183.440093994141,0,1.47108793258667,-24.430477142334,0,-0.461926341056823,242.488525390625,0,1.08906173706055,60.6493072509766,0,1,0,0,-0.667289733886718,109.11808013916,2,"TaskBuilding_23","TaskBuilding_23",22,-183.440093994141,87.9258117675781,303.578094482422,246.632415771484,"[{'x': -0.176503077149391, 'y': 0.29608482122421204, 'z': -0.9387120604515071}]","Control","GHP",10.511164947058,10.511164947058,176.559906005859,176.559906005859
"268",268,267,1005,16,4,"False","False","2021-04-26 08:45:00.303552628","2021-04-26 08:45:50.190743208",49.887190580368,2,0,110.599899291992,355.066253662109,224.131500244141,358.703369140625,0.039281368255615,196.850036621094,38.7134284973145,0.000017075475625,0.000000866251468778501,-96.9501342773438,0,-0.060004975646734,-9.16258239746094,0,-0.090836875140666,110.488807678223,350.428863525391,0.032026961445808,0.166272267699241,-0.985559701919555,178.138763427734,38.3544578552246,-0.377766370773315,196.435882568359,0,-0.995865821838378,185.211761474609,0,0.636942267417907,8.63761901855469,0,-0.998198151588439,183.440093994141,0,1.47108793258667,-24.430477142334,-0.000000298023195455244,-0.99999976158142,179.999954223633,-0.0000000000073958287410969,-0.445274353027343,67.12255859375,3,"TaskBuilding_30","TaskBuilding_30",29,-5.21180725097656,148.512145996094,223.287384033203,75.5894927978516,"[{'x': 0.032026961445808, 'y': 0.166272267699241, 'z': -0.9855597019195551}]","Control","GHP",30.8535899780886,-30.8535899780886,-5.21180725097656,5.21180725097656
"269",269,268,1005,17,1,"False","False","2021-04-26 08:45:51.350392818","2021-04-26 08:47:15.935267448",84.5848746299744,2,0,155.476287841797,355.527648925781,212.432952880859,0.681041479110717,-0.182315230369567,-42.4054565429688,151.605972290039,0.000002352722276,-0.64675760269165,-9.16258239746094,0,-0.090836875140666,24.5515441894531,0,0.617860019207,155.212005615234,346.467956542969,-0.966480672359466,0.233989045023918,-0.105660408735275,263.760925292969,33.2007102966309,-0.672473669052124,-42.3281707763672,0,-0.786288142204284,141.839965820312,0,0.599034905433654,25.1914901733398,0,-0.995865821838378,185.211761474609,0,0.636942267417907,8.63761901855469,-0.0000000410627478686365,0.762695550918579,319.702423095703,0.000006412190032,-5.04666137695312,-144.83283996582,2,"TaskBuilding_21","TaskBuilding_21",20,177.862457275391,102.762969970703,147.307479858398,212.327514648438,"[{'x': -0.9664806723594661, 'y': 0.233989045023918, 'z': -0.105660408735275}]","Control","GHP",81.5969761789003,81.5969761789003,177.862457275391,177.862457275391
"270",270,269,1005,18,1,"False","False","2021-04-26 08:47:16.201619625","2021-04-26 08:48:28.357727051",72.1561074256897,2,0,155.542022705078,358.001007080078,295.955383300781,359.723815917969,-0.173736810684204,-42.3400421142578,172.500091552734,0.000006085543191,-0.633002042770385,24.5515441894531,0,0.617860019207,166.190963745117,0,-0.765700578689575,155.38508605957,345.909332275391,-0.386432111263275,0.243457198143005,0.889605998992919,336.520568847656,22.0282669067383,-0.736958146095275,-42.1338806152344,0,-0.643197178840637,229.969360351562,0,0.459602534770965,40.5389785766602,0,-0.786288142204284,141.839965820312,0,0.599034905433654,25.1914901733398,-0.000000106212752370993,0.774150133132934,320.72802734375,0.000006893619683,-1.50027942657471,-12.2371349334717,1,"TaskBuilding_17","TaskBuilding_17",16,90.7586669921875,34.4401664733887,83.451416015625,53.1880111694336,"[{'x': -0.38643211126327504, 'y': 0.243457198143005, 'z': 0.889605998992919}]","Control","GHP",52.8735886966818,-52.8735886966818,90.7586669921875,90.7586669921875
"271",271,270,1005,19,1,"False","False","2021-04-26 08:48:28.624079227","2021-04-26 08:49:15.202949047",46.5788698196411,2,0,155.554733276367,356.428527832031,5.96085977554321,357.671081542969,-0.181387901306152,-42.3124694824219,132.779266357422,0.000019216329746,0.651104807853698,166.190963745117,0,-0.765700578689575,143.422424316406,0,0.454365134239196,155.403213500977,350.385009765625,-0.63913482427597,0.167026534676551,0.750738859176635,319.590881347656,28.6461238861084,-0.746299862861633,-42.099609375,0,-0.890815734863281,152.97590637207,0,0.63141530752182,45.7444305419922,0,-0.643197178840637,229.969360351562,0,0.459602534770965,40.5389785766602,-0.000000335388222083566,-0.75898790359497,139.375045776367,-0.000007113092124,-1.08327293395996,29.1151313781738,0,"TaskBuilding_3","TaskBuilding_3",2,-13.6008605957031,74.8554000854492,88.8023986816406,19.8179359436035,"[{'x': -0.63913482427597, 'y': 0.16702653467655101, 'z': 0.7507388591766351}]","Control","GHP",22.7236680396013,-22.7236680396013,-13.6008605957031,13.6008605957031
"272",272,271,1005,20,1,"False","False","2021-04-26 08:49:15.469797611","2021-04-26 08:49:53.462908030",37.9931104183197,2,0,155.560028076172,355.339019775391,354.399322509766,358.1103515625,-0.172716736793518,-42.3477630615234,71.6525268554688,0.000017861588275,-0.675315201282501,143.422424316406,0,0.454365134239196,-28.6933135986328,0,0.871335983276367,155.327606201172,350.481567382812,-0.35355332493782,0.165364682674407,-0.920681774616241,201.007415771484,29.1788558959961,-0.716678380966186,-42.6670837402344,0,0.490686953067779,60.6142539978027,0,-3.42031860351562,-177.561706542969,0,-0.890815734863281,152.97590637207,0,0.63141530752182,45.7444305419922,-0.000000311743519887386,-0.737529277801513,222.478637695312,0.000010606126124,-2.82239532470703,-48.3218231201172,3,"TaskBuilding_28","TaskBuilding_28",27,161.864379882812,84.098518371582,228.605346679688,163.623321533203,"[{'x': -0.35355332493782005, 'y': 0.16536468267440702, 'z': -0.9206817746162411}]","Control","GHP",64.920103377845,-64.920103377845,161.864379882812,161.864379882812
"273",273,272,1005,21,2,"False","False","2021-04-26 08:49:54.617098808","2021-04-26 08:50:13.183375359",18.566276550293,2,0,-33.4212188720703,355.993255615234,226.328735351562,357.078399658203,-2.81050825119019,-190.693267822266,-3.30635356903076,0.000002784431217,-0.744504272937774,-28.6933135986328,0,0.871335983276367,-84.4825897216797,0,-0.942691802978515,-33.6970367431641,354.68603515625,-0.816242933273315,0.092613294720649,-0.570237040519714,235.061386108398,18.0845508575439,-3.40684390068054,-190.879211425781,0,0.333664774894714,289.491363525391,0,-2.60768723487854,-194.3408203125,0,0.490686953067779,60.6142539978027,0,-3.42031860351562,-177.561706542969,-0.0000000485975064634658,0.667617797851562,311.883483886719,0.000006236859462,-6.04534912109375,-256.052215576172,1,"TaskBuilding_32","TaskBuilding_32",31,22.3921203613281,72.1300354003906,51.3047294616699,102.02791595459,"[{'x': -0.8162429332733151, 'y': 0.09261329472064901, 'z': -0.570237040519714}]","Control","GHP",79.79980642651,79.79980642651,22.3921203613281,22.3921203613281
