"","X","SubjectID","TrialNumber","StartingPositionIndex","TimeOut","TimeOutStr","TimeStampBegin","TimeStampEnd","TrialDuration","TheNorth","DeviationFromNorth","Angle","ForcedRotation_x","ForcedRotation_y","ForcedRotation_z","ForcedRotation_x.1","ForcedRotation_y.1","ForcedRotation_z.1","ParticipantPosition_x","ParticipantPosition_y","ParticipantPosition_z","ForcedRotation_x.2","ParticipantRotation_x","ParticipantRotation_y","ParticipantRotation_z","ForcedRotation_y.2","PointerPosition_x","PointerPosition_y","PointerPosition_z","ForcedRotation_z.2","PointerRotation_x","PointerRotation_y","PointerRotation_z","ParticipantPosition_x.1","PointerDirection_x","PointerDirection_y","PointerDirection_z","ParticipantPosition_y.1","ParticipantPosition_z.1","TriggerPressedFreq","ParticipantRotation_x.1","ParticipantRotation_y.1","ParticipantRotation_z.1","CancelPressedFreq","PointerPosition_x.1","PointerPosition_y.1","PointerPosition_z.1","PointerRotation_x.1","PointerRotation_y.1","PointerRotation_z.1","ParticipantPosition_x.2","PointerDirection_x.1","PointerDirection_y.1","PointerDirection_z.1","ParticipantPosition_y.2","ParticipantPosition_z.2","ParticipantRotation_x.2","ParticipantRotation_y.2","ParticipantRotation_z.2","PointerPosition_x.2","PointerPosition_y.2","PointerPosition_z.2","PointerRotation_x.2","PointerRotation_y.2","PointerRotation_z.2","PointerDirection_x.2","PointerDirection_y.2","PointerDirection_z.2","PointedDirections","TriggerPressedTimeStamps","CancelPressedTimeStamps","Condition","Task","RecalculatedAngle","SignedAngle","UnityAngle","rounded_exp_Angle","rounded_exp_recalcAngle"
"1976",1975,1086,15,19,"False","False","2021-11-12 11:24:55.792568320","2021-11-12 11:25:06.155497472",10.3629291057587,-230,300,59.4233169555664,0,70,0,0,70,0,195.627685546875,-1.10698103904724,-80.7301788330078,0,359.471221923828,231.4921875,357.784698486328,70,196.496063232422,-1.40871608257294,-80.1204071044922,0,353.863647460938,70.5766906738281,348.199462890625,195.627685546875,0.937683939933776,0.106894925236701,0.330639332532882,-1.10698103904724,-80.7301788330078,2,359.471221923828,231.4921875,357.784698486328,0,196.496063232422,-1.40871608257294,-80.1204071044922,353.863647460938,70.5766906738281,348.199462890625,195.627685546875,0.937683939933776,0.106894925236701,0.330639332532882,-1.10698103904724,-80.7301788330078,359.471221923828,231.4921875,357.784698486328,196.496063232422,-1.40871608257294,-80.1204071044922,353.863647460938,70.5766906738281,348.199462890625,0.937683939933776,0.106894925236701,0.330639332532882,"[{'x': 0.9376839399337761, 'y': 0.10689492523670101, 'z': 0.330639332532882}]","[1636716305.8678179, 1636716306.1554976]","[]","Belt","PTN",59.423301125955,-59.423301125955,59.4233169555664,59.423,59.423
"1977",1976,1086,16,39,"False","False","2021-11-12 11:25:07.308202240","2021-11-12 11:25:27.644699648",20.3364973068237,-230,195,22.2341918945312,0,325,0,0,325,0,-101.166305541992,3.99195098876953,122.525001525879,0,4.35618543624878,313.642364501953,354.933044433594,325,-100.450576782227,3.67501735687256,121.657760620117,0,353.746978759766,152.23420715332,350.402435302734,-101.166305541992,0.463086813688278,0.108919471502304,-0.879594802856445,3.99195098876953,122.525001525879,2,4.35618543624878,313.642364501953,354.933044433594,0,-100.450576782227,3.67501735687256,121.657760620117,353.746978759766,152.23420715332,350.402435302734,-101.166305541992,0.463086813688278,0.108919471502304,-0.879594802856445,3.99195098876953,122.525001525879,4.35618543624878,313.642364501953,354.933044433594,-100.450576782227,3.67501735687256,121.657760620117,353.746978759766,152.23420715332,350.402435302734,0.463086813688278,0.108919471502304,-0.879594802856445,"[{'x': 0.46308681368827803, 'y': 0.10891947150230401, 'z': -0.8795948028564451}]","[1636716327.3892648, 1636716327.6446996]","[]","Belt","PTN",22.2342074008379,22.2342074008379,22.2341918945312,22.234,22.234
"1978",1977,1086,17,0,"False","False","2021-11-12 11:25:28.787483392","2021-11-12 11:25:40.197468416",11.4099850654602,-230,180,47.5550422668457,0,310,0,0,310,0,267.238677978516,0.092262506484985,-38.0306549072266,0,359.40673828125,100.1845703125,357.926818847656,310,267.866821289062,-0.223374128341674,-37.7421875,0,353.36962890625,82.4449691772461,348.028167724609,267.238677978516,0.984688818454742,0.115463472902774,0.130599051713943,0.092262506484985,-38.0306549072266,2,359.40673828125,100.1845703125,357.926818847656,0,267.866821289062,-0.223374128341674,-37.7421875,353.36962890625,82.4449691772461,348.028167724609,267.238677978516,0.984688818454742,0.115463472902774,0.130599051713943,0.092262506484985,-38.0306549072266,359.40673828125,100.1845703125,357.926818847656,267.866821289062,-0.223374128341674,-37.7421875,353.36962890625,82.4449691772461,348.028167724609,0.984688818454742,0.115463472902774,0.130599051713943,"[{'x': 0.9846888184547421, 'y': 0.115463472902774, 'z': 0.130599051713943}]","[1636716336.3435485, 1636716340.1974685]","[]","Belt","PTN",47.5550326517946,-47.5550326517946,47.5550422668457,47.555,47.555
"1979",1978,1086,18,12,"False","False","2021-11-12 11:25:41.349180416","2021-11-12 11:26:01.388078592",20.038898229599,-230,105,127.949058532715,0,235,0,0,235,0,298.479064941406,0.863395929336547,45.0260467529297,0,4.12781000137329,328.695739746094,353.958038330078,235,297.885894775391,0.363679409027099,44.4607925415039,0,358.941986083984,257.949066162109,347.569580078125,298.479064941406,-0.977795839309692,0.018464811146259,-0.208745583891868,0.863395929336547,45.0260467529297,2,4.12781000137329,328.695739746094,353.958038330078,0,297.885894775391,0.363679409027099,44.4607925415039,358.941986083984,257.949066162109,347.569580078125,298.479064941406,-0.977795839309692,0.018464811146259,-0.208745583891868,0.863395929336547,45.0260467529297,4.12781000137329,328.695739746094,353.958038330078,297.885894775391,0.363679409027099,44.4607925415039,358.941986083984,257.949066162109,347.569580078125,-0.977795839309692,0.018464811146259,-0.208745583891868,"[{'x': -0.977795839309692, 'y': 0.018464811146259003, 'z': -0.208745583891868}]","[1636716361.110319, 1636716361.3880787]","[]","Belt","PTN",127.949066496707,127.949066496707,127.949058532715,127.949,127.949
"1980",1979,1086,19,47,"False","False","2021-11-12 11:26:02.532350720","2021-11-12 11:26:19.722224128",17.189873456955,-230,0,161.900543212891,0,129.999984741211,0,0,129.999984741211,0,-193.402847290039,1.5771312713623,-150.684631347656,0,357.882537841797,60.8496017456055,355.184692382812,129.999984741211,-194.154434204102,1.1861777305603,-150.1357421875,0,354.473175048828,328.099487304688,352.65185546875,-193.402847290039,-0.525989532470703,0.096311785280704,0.845020174980163,1.5771312713623,-150.684631347656,2,357.882537841797,60.8496017456055,355.184692382812,0,-194.154434204102,1.1861777305603,-150.1357421875,354.473175048828,328.099487304688,352.65185546875,-193.402847290039,-0.525989532470703,0.096311785280704,0.845020174980163,1.5771312713623,-150.684631347656,357.882537841797,60.8496017456055,355.184692382812,-194.154434204102,1.1861777305603,-150.1357421875,354.473175048828,328.099487304688,352.65185546875,-0.525989532470703,0.096311785280704,0.845020174980163,"[{'x': -0.525989532470703, 'y': 0.09631178528070401, 'z': 0.845020174980163}]","[1636716379.4003198, 1636716379.7222242]","[]","Belt","PTN",161.900527682563,-161.900527682563,161.900543212891,161.901,161.901
"1981",1980,1086,20,40,"False","False","2021-11-12 11:26:20.865008384","2021-11-12 11:26:35.024817408",14.1598091125488,-230,330,53.0606002807617,0,99.9999923706055,0,0,99.9999923706055,0,-153.677291870117,4.24018478393555,75.0273971557617,0,354.736846923828,302.92333984375,355.435974121094,99.9999923706055,-152.956802368164,3.60453081130981,75.0149307250977,0,357.430541992188,76.9394073486328,354.482269287109,-153.677291870117,0.97315227985382,0.044830419123172,0.225754171609878,4.24018478393555,75.0273971557617,2,354.736846923828,302.92333984375,355.435974121094,0,-152.956802368164,3.60453081130981,75.0149307250977,357.430541992188,76.9394073486328,354.482269287109,-153.677291870117,0.97315227985382,0.044830419123172,0.225754171609878,4.24018478393555,75.0273971557617,354.736846923828,302.92333984375,355.435974121094,-152.956802368164,3.60453081130981,75.0149307250977,357.430541992188,76.9394073486328,354.482269287109,0.97315227985382,0.044830419123172,0.225754171609878,"[{'x': 0.97315227985382, 'y': 0.044830419123172004, 'z': 0.225754171609878}]","[1636716394.5471697, 1636716395.0248175]","[]","Belt","PTN",53.0605925112485,-53.0605925112485,53.0606002807617,53.061,53.061
"1982",1981,1086,21,34,"False","False","2021-11-12 11:26:36.168594176","2021-11-12 11:26:59.770258688",23.6016645431519,-230,150,127.61678314209,0,280,0,0,280,0,-61.5248565673828,2.39881777763367,27.5783767700195,0,1.59407067298889,241.444076538086,356.032165527344,280,-61.7333221435547,1.90658450126648,27.806022644043,0,357.017181396484,257.616821289062,337.957427978516,-61.5248565673828,-0.975412130355835,0.052036523818969,-0.214158535003662,2.39881777763367,27.5783767700195,2,1.59407067298889,241.444076538086,356.032165527344,0,-61.7333221435547,1.90658450126648,27.806022644043,357.017181396484,257.616821289062,337.957427978516,-61.5248565673828,-0.975412130355835,0.052036523818969,-0.214158535003662,2.39881777763367,27.5783767700195,1.59407067298889,241.444076538086,356.032165527344,-61.7333221435547,1.90658450126648,27.806022644043,357.017181396484,257.616821289062,337.957427978516,-0.975412130355835,0.052036523818969,-0.214158535003662,"[{'x': -0.9754121303558351, 'y': 0.052036523818969005, 'z': -0.21415853500366203}]","[1636716419.5034115, 1636716419.7702587]","[]","Belt","PTN",127.616795438639,127.616795438639,127.61678314209,127.617,127.617
"1983",1982,1086,22,35,"False","False","2021-11-12 11:27:00.913043968","2021-11-12 11:27:17.452661760",16.5396177768707,-230,165,58.6479263305664,0,295,0,0,295,0,-65.4588165283203,-1.3183057308197,-159.419372558594,0,358.306243896484,306.077362060547,354.813415527344,295,-65.5597076416016,-1.75226759910583,-160.316772460938,0,354.758605957031,188.647933959961,348.404479980469,-65.4588165283203,-0.149733811616897,0.091352134943008,-0.984497308731079,-1.3183057308197,-159.419372558594,2,358.306243896484,306.077362060547,354.813415527344,0,-65.5597076416016,-1.75226759910583,-160.316772460938,354.758605957031,188.647933959961,348.404479980469,-65.4588165283203,-0.149733811616897,0.091352134943008,-0.984497308731079,-1.3183057308197,-159.419372558594,358.306243896484,306.077362060547,354.813415527344,-65.5597076416016,-1.75226759910583,-160.316772460938,354.758605957031,188.647933959961,348.404479980469,-0.149733811616897,0.091352134943008,-0.984497308731079,"[{'x': -0.149733811616897, 'y': 0.091352134943008, 'z': -0.9844973087310791}]","[1636716437.0826442, 1636716437.4526618]","[]","Belt","PTN",58.6479346024129,58.6479346024129,58.6479263305664,58.648,58.648
"1984",1983,1086,23,13,"False","False","2021-11-12 11:27:18.605366272","2021-11-12 11:27:34.831015168",16.2256488800049,-230,270,105.009727478027,0,40.0000038146973,0,0,40.0000038146973,0,216.560577392578,0.54802131652832,133.503173828125,0,358.739685058594,304.986053466797,357.4794921875,40.0000038146973,216.125381469727,0.167692065238952,132.921325683594,0,354.7060546875,235.009735107422,351.611663818359,216.560577392578,-0.815755128860473,0.092265516519546,-0.570991337299346,0.54802131652832,133.503173828125,2,358.739685058594,304.986053466797,357.4794921875,0,216.125381469727,0.167692065238952,132.921325683594,354.7060546875,235.009735107422,351.611663818359,216.560577392578,-0.815755128860473,0.092265516519546,-0.570991337299346,0.54802131652832,133.503173828125,358.739685058594,304.986053466797,357.4794921875,216.125381469727,0.167692065238952,132.921325683594,354.7060546875,235.009735107422,351.611663818359,-0.815755128860473,0.092265516519546,-0.570991337299346,"[{'x': -0.8157551288604731, 'y': 0.09226551651954601, 'z': -0.570991337299346}]","[1636716454.4867902, 1636716454.831015]","[]","Belt","PTN",105.009735888268,105.009735888268,105.009727478027,105.01,105.01
"1985",1984,1086,24,31,"False","False","2021-11-12 11:27:35.986199040","2021-11-12 11:27:51.616648448",15.6304492950439,-230,45,137.223403930664,0,175,0,0,175,0,-12.7847137451172,-3.90849208831787,-246.337921142578,0,357.867462158203,348.506317138672,356.424255371094,175,-12.9290924072266,-4.23833847045898,-245.784149169922,0,355.138031005859,352.776611328125,347.395812988281,-12.7847137451172,-0.125285848975181,0.08475537598133,0.988493800163269,-3.90849208831787,-246.337921142578,2,357.867462158203,348.506317138672,356.424255371094,0,-12.9290924072266,-4.23833847045898,-245.784149169922,355.138031005859,352.776611328125,347.395812988281,-12.7847137451172,-0.125285848975181,0.08475537598133,0.988493800163269,-3.90849208831787,-246.337921142578,357.867462158203,348.506317138672,356.424255371094,-12.9290924072266,-4.23833847045898,-245.784149169922,355.138031005859,352.776611328125,347.395812988281,-0.125285848975181,0.08475537598133,0.988493800163269,"[{'x': -0.125285848975181, 'y': 0.08475537598133001, 'z': 0.988493800163269}]","[1636716471.3155768, 1636716471.6166484]","[]","Belt","PTN",137.223392570721,-137.223392570721,137.223403930664,137.223,137.223
"1986",1985,1086,25,49,"False","False","2021-11-12 11:27:52.766376192","2021-11-12 11:28:08.560507648",15.7941315174103,-230,285,107.178413391113,0,55,0,0,55,0,-253.877365112305,4.68948221206665,22.6759719848633,0,355.432434082031,229.485061645508,356.16064453125,55,-253.456527709961,4.3056173324585,23.613899230957,0,357.832489013672,22.8215885162354,353.069427490234,-253.877365112305,0.387585520744323,0.03782095760107,0.92105758190155,4.68948221206665,22.6759719848633,2,355.432434082031,229.485061645508,356.16064453125,0,-253.456527709961,4.3056173324585,23.613899230957,357.832489013672,22.8215885162354,353.069427490234,-253.877365112305,0.387585520744323,0.03782095760107,0.92105758190155,4.68948221206665,22.6759719848633,355.432434082031,229.485061645508,356.16064453125,-253.456527709961,4.3056173324585,23.613899230957,357.832489013672,22.8215885162354,353.069427490234,0.387585520744323,0.03782095760107,0.92105758190155,"[{'x': 0.387585520744323, 'y': 0.03782095760107, 'z': 0.9210575819015501}]","[1636716488.2162817, 1636716488.5605078]","[]","Belt","PTN",107.178404629005,-107.178404629005,107.178413391113,107.178,107.178
"1987",1986,1086,26,43,"False","False","2021-11-12 11:28:09.704778496","2021-11-12 11:28:30.106747648",20.4019691944122,-230,270,7.59961843490601,0,40.0000038146973,0,0,40.0000038146973,0,-114.492813110352,0.083060264587402,-139.428985595703,0,1.58622825145721,5.95848846435547,357.591979980469,40.0000038146973,-113.755020141602,-0.223647117614746,-140.159881591797,0,351.978881835938,137.599594116211,349.643035888672,-114.492813110352,0.667710661888122,0.139538019895553,-0.731226563453674,0.083060264587402,-139.428985595703,2,1.58622825145721,5.95848846435547,357.591979980469,0,-113.755020141602,-0.223647117614746,-140.159881591797,351.978881835938,137.599594116211,349.643035888672,-114.492813110352,0.667710661888122,0.139538019895553,-0.731226563453674,0.083060264587402,-139.428985595703,1.58622825145721,5.95848846435547,357.591979980469,-113.755020141602,-0.223647117614746,-140.159881591797,351.978881835938,137.599594116211,349.643035888672,0.667710661888122,0.139538019895553,-0.731226563453674,"[{'x': 0.667710661888122, 'y': 0.139538019895553, 'z': -0.7312265634536741}]","[1636716509.662331, 1636716510.1067476]","[]","Belt","PTN",7.59961309738332,7.59961309738333,7.59961843490601,7.6,7.6
"1988",1987,1086,27,16,"False","False","2021-11-12 11:28:31.251515904","2021-11-12 11:28:48.165117440",16.9136016368866,-230,90,160.300888061523,0,220,0,0,220,0,163.554641723633,0.742829322814941,-2.18260192871094,0,0.485083609819412,271.66259765625,356.642791748047,220,163.045211791992,0.383456230163574,-1.88821411132812,0,354.329528808594,290.300903320312,350.789428710938,163.554641723633,-0.933294117450714,0.098807007074356,0.345252692699432,0.742829322814941,-2.18260192871094,2,0.485083609819412,271.66259765625,356.642791748047,0,163.045211791992,0.383456230163574,-1.88821411132812,354.329528808594,290.300903320312,350.789428710938,163.554641723633,-0.933294117450714,0.098807007074356,0.345252692699432,0.742829322814941,-2.18260192871094,0.485083609819412,271.66259765625,356.642791748047,163.045211791992,0.383456230163574,-1.88821411132812,354.329528808594,290.300903320312,350.789428710938,-0.933294117450714,0.098807007074356,0.345252692699432,"[{'x': -0.9332941174507141, 'y': 0.09880700707435601, 'z': 0.34525269269943204}]","[1636716527.8318048, 1636716528.1651175]","[]","Belt","PTN",160.300902664733,160.300902664733,160.300888061523,160.301,160.301
"1989",1988,1086,28,27,"False","False","2021-11-12 11:28:49.307405568","2021-11-12 11:28:58.639646208",9.33224081993103,-230,345,37.8540229797363,0,115.000007629395,0,0,115.000007629395,0,53.7618713378906,-0.661751389503479,-60.9501190185547,0,359.020782470703,183.427032470703,356.100280761719,115.000007629395,54.5465087890625,-0.983845829963684,-60.7149047851562,0,353.652038574219,92.1459884643555,351.341339111328,53.7618713378906,0.99317181110382,0.110566049814224,-0.037216261029243,-0.661751389503479,-60.9501190185547,2,359.020782470703,183.427032470703,356.100280761719,0,54.5465087890625,-0.983845829963684,-60.7149047851562,353.652038574219,92.1459884643555,351.341339111328,53.7618713378906,0.99317181110382,0.110566049814224,-0.037216261029243,-0.661751389503479,-60.9501190185547,359.020782470703,183.427032470703,356.100280761719,54.5465087890625,-0.983845829963684,-60.7149047851562,353.652038574219,92.1459884643555,351.341339111328,0.99317181110382,0.110566049814224,-0.037216261029243,"[{'x': 0.99317181110382, 'y': 0.11056604981422401, 'z': -0.037216261029243004}]","[1636716538.2850063, 1636716538.6396463]","[]","Belt","PTN",37.8540092904589,-37.8540092904589,37.8540229797363,37.854,37.854
"1990",1989,1086,29,21,"False","False","2021-11-12 11:28:59.792350208","2021-11-12 11:29:12.620896256",12.8285460472107,-230,255,120.44319152832,0,25,0,0,25,0,155.424896240234,-0.099285244941711,-42.1196136474609,0,358.325439453125,5.76292657852173,358.060424804688,25,155.518707275391,-0.348994731903076,-41.5459899902344,0,349.055938720703,9.55682945251465,348.176818847656,155.424896240234,0.163006275892257,0.18985041975975,0.968186855316162,-0.099285244941711,-42.1196136474609,2,358.325439453125,5.76292657852173,358.060424804688,0,155.518707275391,-0.348994731903076,-41.5459899902344,349.055938720703,9.55682945251465,348.176818847656,155.424896240234,0.163006275892257,0.18985041975975,0.968186855316162,-0.099285244941711,-42.1196136474609,358.325439453125,5.76292657852173,358.060424804688,155.518707275391,-0.348994731903076,-41.5459899902344,349.055938720703,9.55682945251465,348.176818847656,0.163006275892257,0.18985041975975,0.968186855316162,"[{'x': 0.16300627589225702, 'y': 0.18985041975975, 'z': 0.9681868553161621}]","[1636716552.2875838, 1636716552.6208963]","[]","Belt","PTN",120.44317063959,-120.44317063959,120.44319152832,120.443,120.443
"1991",1990,1086,30,45,"False","False","2021-11-12 11:29:13.764175872","2021-11-12 11:29:28.380800768",14.6166248321533,-230,60,99.7536697387695,0,190,0,0,190,0,-185.377700805664,4.38478708267212,81.1285705566406,0,357.752746582031,170.52897644043,356.052551269531,190,-185.804489135742,3.76558208465576,81.1518478393555,0,1.95564687252045,229.753692626953,345.667846679688,-185.377700805664,-0.762829601764679,-0.034125849604606,-0.645698845386505,4.38478708267212,81.1285705566406,2,357.752746582031,170.52897644043,356.052551269531,0,-185.804489135742,3.76558208465576,81.1518478393555,1.95564687252045,229.753692626953,345.667846679688,-185.377700805664,-0.762829601764679,-0.034125849604606,-0.645698845386505,4.38478708267212,81.1285705566406,357.752746582031,170.52897644043,356.052551269531,-185.804489135742,3.76558208465576,81.1518478393555,1.95564687252045,229.753692626953,345.667846679688,-0.762829601764679,-0.034125849604606,-0.645698845386505,"[{'x': -0.7628296017646791, 'y': -0.034125849604606004, 'z': -0.645698845386505}]","[1636716568.091633, 1636716568.3808007]","[]","Belt","PTN",99.753679017175,99.753679017175,99.7536697387695,99.754,99.754
"1992",1991,1086,31,20,"False","False","2021-11-12 11:29:29.524080896","2021-11-12 11:29:41.329378048",11.8052971363068,-230,120,75.3533630371094,0,250,0,0,250,0,138.541809082031,-2.69393825531006,-128.24560546875,0,358.191284179688,284.461212158203,353.7841796875,250,139.326171875,-3.12418103218079,-127.751678466797,0,357.000823974609,54.6466484069824,348.814483642578,138.541809082031,0.81448209285736,0.052321508526802,0.577824771404266,-2.69393825531006,-128.24560546875,2,358.191284179688,284.461212158203,353.7841796875,0,139.326171875,-3.12418103218079,-127.751678466797,357.000823974609,54.6466484069824,348.814483642578,138.541809082031,0.81448209285736,0.052321508526802,0.577824771404266,-2.69393825531006,-128.24560546875,358.191284179688,284.461212158203,353.7841796875,139.326171875,-3.12418103218079,-127.751678466797,357.000823974609,54.6466484069824,348.814483642578,0.81448209285736,0.052321508526802,0.577824771404266,"[{'x': 0.8144820928573601, 'y': 0.05232150852680201, 'z': 0.577824771404266}]","[1636716581.0074747, 1636716581.3293781]","[]","Belt","PTN",75.3533483625506,-75.3533483625506,75.3533630371094,75.353,75.353
"1993",1992,1086,32,30,"False","False","2021-11-12 11:29:42.472659456","2021-11-12 11:30:01.798307840",19.3256485462189,-230,90,10.8029050827026,0,220,0,0,220,0,17.9778900146484,0.618767261505127,-19.7561340332031,0,356.873382568359,340.050933837891,355.679565429688,220,18.6421508789062,0.233907222747802,-20.4419708251953,0,356.390350341797,140.802932739258,353.693115234375,17.9778900146484,0.630736052989959,0.062958359718322,-0.773439407348632,0.618767261505127,-19.7561340332031,2,356.873382568359,340.050933837891,355.679565429688,0,18.6421508789062,0.233907222747802,-20.4419708251953,356.390350341797,140.802932739258,353.693115234375,17.9778900146484,0.630736052989959,0.062958359718322,-0.773439407348632,0.618767261505127,-19.7561340332031,356.873382568359,340.050933837891,355.679565429688,18.6421508789062,0.233907222747802,-20.4419708251953,356.390350341797,140.802932739258,353.693115234375,0.630736052989959,0.062958359718322,-0.773439407348632,"[{'x': 0.630736052989959, 'y': 0.062958359718322, 'z': -0.773439407348632}]","[1636716601.48682, 1636716601.798308]","[]","Belt","PTN",10.8029245165211,10.8029245165211,10.8029050827026,10.803,10.803
"1994",1993,1086,33,46,"False","False","2021-11-12 11:30:02.945060352","2021-11-12 11:30:21.778678528",18.8336184024811,-230,15,88.2227249145508,0,145,0,0,145,0,-204.981430053711,4.10376739501953,-12.9605865478516,0,0.926721692085266,71.7994384765625,354.357696533203,145,-204.770309448242,3.73682928085327,-12.3348693847656,0,354.202087402344,41.777286529541,354.355194091797,-204.981430053711,0.662828743457794,0.101019784808158,0.741925299167633,4.10376739501953,-12.9605865478516,2,0.926721692085266,71.7994384765625,354.357696533203,0,-204.770309448242,3.73682928085327,-12.3348693847656,354.202087402344,41.777286529541,354.355194091797,-204.981430053711,0.662828743457794,0.101019784808158,0.741925299167633,4.10376739501953,-12.9605865478516,0.926721692085266,71.7994384765625,354.357696533203,-204.770309448242,3.73682928085327,-12.3348693847656,354.202087402344,41.777286529541,354.355194091797,0.662828743457794,0.101019784808158,0.741925299167633,"[{'x': 0.6628287434577941, 'y': 0.10101978480815801, 'z': 0.7419252991676331}]","[1636716621.46719, 1636716621.7786787]","[]","Belt","PTN",88.2227126261836,-88.2227126261836,88.2227249145508,88.223,88.223
"1995",1994,1086,34,28,"False","False","2021-11-12 11:30:22.921957888","2021-11-12 11:30:39.225479424",16.3035213947296,-230,210,57.5269393920898,0,340,0,0,340,0,30.0134124755859,1.17526459693909,177.491012573242,0,2.11927080154419,213.14225769043,355.794799804688,340,30.0373840332031,0.87815523147583,176.945953369141,0,352.791320800781,187.526947021484,348.136627197266,30.0134124755859,-0.129957109689712,0.125483334064483,-0.983547508716583,1.17526459693909,177.491012573242,2,2.11927080154419,213.14225769043,355.794799804688,0,30.0373840332031,0.87815523147583,176.945953369141,352.791320800781,187.526947021484,348.136627197266,30.0134124755859,-0.129957109689712,0.125483334064483,-0.983547508716583,1.17526459693909,177.491012573242,2.11927080154419,213.14225769043,355.794799804688,30.0373840332031,0.87815523147583,176.945953369141,352.791320800781,187.526947021484,348.136627197266,-0.129957109689712,0.125483334064483,-0.983547508716583,"[{'x': -0.129957109689712, 'y': 0.125483334064483, 'z': -0.983547508716583}]","[1636716638.8812551, 1636716639.2254794]","[]","Belt","PTN",57.5269470523244,57.5269470523244,57.5269393920898,57.527,57.527
"1996",1995,1086,35,5,"False","False","2021-11-12 11:30:40.368759552","2021-11-12 11:30:56.672777216",16.3040175437927,-230,210,0.984966099262237,0,340,0,0,340,0,-177.262405395508,4.43722200393677,131.322860717773,0,357.271118164062,192.877578735352,356.744598388672,340,-176.675827026367,4.14077663421631,131.036071777344,0,354.432281494141,130.984939575195,350.434814453125,-177.262405395508,0.751320779323577,0.09702219069004,-0.652766585350036,4.43722200393677,131.322860717773,2,357.271118164062,192.877578735352,356.744598388672,0,-176.675827026367,4.14077663421631,131.036071777344,354.432281494141,130.984939575195,350.434814453125,-177.262405395508,0.751320779323577,0.09702219069004,-0.652766585350036,4.43722200393677,131.322860717773,357.271118164062,192.877578735352,356.744598388672,-176.675827026367,4.14077663421631,131.036071777344,354.432281494141,130.984939575195,350.434814453125,0.751320779323577,0.09702219069004,-0.652766585350036,"[{'x': 0.7513207793235771, 'y': 0.09702219069004, 'z': -0.6527665853500361}]","[1636716656.3290486, 1636716656.6727772]","[]","Belt","PTN",0.984941223657734,0.984941223657704,0.984966099262237,0.985,0.985
"1997",1996,1086,36,1,"False","False","2021-11-12 11:30:57.815560960","2021-11-12 11:31:18.696667392",20.8811063766479,-230,180,26.2706069946289,0,310,0,0,310,0,202.011657714844,-1.06353998184204,215.619430541992,0,1.01274943351746,101.88516998291,355.763977050781,310,202.22900390625,-1.37664866447449,215.007339477539,0,355.114776611328,156.270599365234,351.909637451172,202.011657714844,0.400955706834793,0.085160240530967,-0.912131071090698,-1.06353998184204,215.619430541992,2,1.01274943351746,101.88516998291,355.763977050781,0,202.22900390625,-1.37664866447449,215.007339477539,355.114776611328,156.270599365234,351.909637451172,202.011657714844,0.400955706834793,0.085160240530967,-0.912131071090698,-1.06353998184204,215.619430541992,1.01274943351746,101.88516998291,355.763977050781,202.22900390625,-1.37664866447449,215.007339477539,355.114776611328,156.270599365234,351.909637451172,0.400955706834793,0.085160240530967,-0.912131071090698,"[{'x': 0.40095570683479304, 'y': 0.085160240530967, 'z': -0.912131071090698}]","[1636716678.4074988, 1636716678.6966674]","[]","Belt","PTN",26.2706101581848,26.2706101581849,26.2706069946289,26.271,26.271
"1998",1997,1086,37,44,"False","False","2021-11-12 11:31:19.841930752","2021-11-12 11:31:36.199020288",16.3570895195007,-230,165,144.640350341797,0,295,0,0,295,0,-141.792282104492,-0.346443653106689,-184.954803466797,0,356.841247558594,128.696960449219,357.755401611328,295,-142.278091430664,-0.671207904815673,-184.148864746094,0,356.115325927734,345.359680175781,350.287231445312,-141.792282104492,-0.25216981768608,0.067748479545116,0.965308547019958,-0.346443653106689,-184.954803466797,2,356.841247558594,128.696960449219,357.755401611328,0,-142.278091430664,-0.671207904815673,-184.148864746094,356.115325927734,345.359680175781,350.287231445312,-141.792282104492,-0.25216981768608,0.067748479545116,0.965308547019958,-0.346443653106689,-184.954803466797,356.841247558594,128.696960449219,357.755401611328,-142.278091430664,-0.671207904815673,-184.148864746094,356.115325927734,345.359680175781,350.287231445312,-0.25216981768608,0.067748479545116,0.965308547019958,"[{'x': -0.25216981768608004, 'y': 0.06774847954511601, 'z': 0.965308547019958}]","[1636716695.8875325, 1636716696.1990204]","[]","Belt","PTN",144.640333740028,-144.640333740028,144.640350341797,144.64,144.64
